"store","upc","week","move","price","sale","profit","brand","packsize","itemsize","units"
98,"3410057525",226,3,3.89,"",23.9,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",226,3,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",226,11,3.79,"",21.97,"OLD STYLE BEER","6","12","oz"
98,"8066095605",226,6,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",226,4,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",226,15,2.99,"B",-8.69,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",226,6,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",227,10,3.79,"",21.97,"BUDWEISER BEER","6","12","oz"
98,"1820000784",227,12,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",227,27,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",227,5,3.49,"B",7.16,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",227,18,3.85,"",23.19,"MILLER LITE BEER","6","12","oz"
98,"3410000554",227,5,3.79,"",21.97,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",227,5,3.99,"",22.13,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",227,9,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",227,8,3.74,"B",19.25,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",227,16,3.92,"B",22.95,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",227,6,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",227,7,4.33,"",25.17,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",227,18,3.93,"B",23.15,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",227,14,3.91,"",24.29,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",227,2,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",227,4,3.79,"",21.97,"OLD STYLE BEER","6","12","oz"
98,"8066095605",227,5,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",227,3,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",227,4,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",227,10,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",228,11,3.79,"",21.97,"BUDWEISER BEER","6","12","oz"
98,"1820000784",228,17,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",228,26,3.19,"B",3.1,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",228,2,3.49,"B",6.1,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",228,14,3.99,"",24.08,"MILLER LITE BEER","6","12","oz"
98,"3410000554",228,6,3.79,"",20.13,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",228,8,3.99,"",22.13,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",228,6,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",228,4,3.99,"",22.13,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",228,19,3.99,"",22.6,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",228,3,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",228,5,4.39,"",24.48,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",228,18,3.99,"",22.5,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",228,3,3.99,"",24.46,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",228,23,5.04,"B",-3.21,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",228,7,3.79,"",21.97,"OLD STYLE BEER","6","12","oz"
98,"8066095605",228,3,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",228,17,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
98,"8769210012",228,14,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",229,13,3.8,"",22.18,"BUDWEISER BEER","6","12","oz"
98,"1820000784",229,13,3.19,"B",8.43,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",229,27,3.19,"B",3.79,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",229,3,4.35,"",26.87,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",229,17,3.97,"",23.37,"MILLER LITE BEER","6","12","oz"
98,"3410000554",229,6,3.84,"",20.78,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",229,6,3.99,"",23.05,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",229,12,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",229,10,3.99,"",23.23,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",229,13,3.99,"",22.13,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",229,8,3.89,"",23.75,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",229,6,4.39,"",24.48,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",229,16,3.99,"",22.48,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",229,8,3.95,"",24.43,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",229,15,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",229,9,3.82,"",22.59,"OLD STYLE BEER","6","12","oz"
98,"8066095605",229,6,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",229,19,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
98,"8769210012",229,18,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",230,9,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",230,15,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",230,10,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",230,6,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",230,13,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",230,11,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",230,1,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",230,9,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",230,3,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",230,15,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",230,4,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",230,7,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",230,19,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",230,6,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",230,7,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",230,7,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",230,17,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",230,6,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",230,12,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",230,6,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",231,19,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",231,10,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",231,8,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",231,10,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",231,14,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",231,3,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",231,3,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",231,7,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",231,4,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",231,11,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",231,9,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",231,11,3.49,"B",10.74,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",231,17,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",231,5,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",231,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",231,10,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",231,10,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",231,15,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",231,9,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",231,3,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",232,9,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",232,15,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",232,10,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",232,6,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",232,13,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",232,11,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",232,1,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",232,9,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",232,3,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",232,15,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",232,4,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",232,7,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",232,19,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",232,6,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",232,7,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",232,7,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",232,17,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",232,6,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",232,12,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",232,6,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",233,19,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",233,10,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",233,8,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",233,10,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",233,14,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",233,3,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",233,3,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",233,7,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",233,4,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",233,11,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",233,9,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",233,11,3.49,"B",10.74,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",233,17,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",233,5,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",233,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",233,10,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",233,10,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",233,15,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",233,9,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",233,3,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",234,8,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",234,7,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",234,10,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",234,2,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",234,5,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",234,9,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",234,20,3.19,"B",9.4,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",234,17,3.19,"B",2.6,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",234,22,3.19,"B",9.4,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",234,36,3.19,"B",9.4,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",234,8,3.89,"B",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",234,13,4.39,"B",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",234,50,3.2,"",9.68,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",234,1,3.89,"B",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",234,11,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",234,14,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",234,10,5.99,"B",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",234,2,6.29,"B",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8769210012",234,8,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",235,7,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",235,20,3.19,"B",10.9,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",235,34,3.21,"",9.59,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",235,14,3.49,"B",10.74,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",235,3,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",235,9,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",235,18,3.19,"B",9.4,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",235,21,3.19,"B",2.6,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",235,21,3.19,"B",9.4,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",235,36,3.19,"B",9.4,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",235,5,3.89,"B",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",235,8,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",235,44,3.19,"B",9.4,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",235,1,3.89,"B",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",235,7,6.29,"",17.13,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",235,13,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",235,10,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",235,7,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",235,3,4.39,"",25.96,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",235,1,5.59,"B",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",236,6,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",236,18,3.19,"B",10.9,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",236,31,3.19,"B",9.02,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",236,12,3.49,"B",10.74,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",236,13,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",236,11,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",236,9,3.19,"B",9.4,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",236,8,3.19,"B",2.6,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",236,20,3.19,"B",9.4,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",236,55,3.19,"B",9.4,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",236,3,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",236,3,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",236,51,3.19,"B",9.4,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",236,2,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",236,5,6.29,"",16.1,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",236,10,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",236,6,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",236,21,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",236,12,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
98,"1820000016",237,19,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",237,19,3.19,"B",10.9,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",237,51,3.19,"B",9.02,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",237,8,4.27,"B",27.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",237,17,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",237,11,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",237,4,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",237,5,3.83,"",18.87,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",237,5,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",237,19,3.86,"B",25.12,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",237,40,3.19,"B",9.4,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",237,5,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",237,24,3.95,"B",26.83,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",237,26,3.19,"B",9.4,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",237,1,6.29,"",16.1,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",237,8,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",237,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",237,19,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",237,10,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",237,9,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",238,18,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",238,29,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",238,52,3.19,"B",9.02,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",238,8,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",238,12,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",238,9,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",238,5,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",238,11,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",238,5,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",238,14,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",238,24,3.19,"B",9.4,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",238,12,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",238,10,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",238,27,3.19,"B",9.4,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",238,10,6.59,"",19.92,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",238,8,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",238,8,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",238,12,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",238,12,3.19,"B",-1.88,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",238,12,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",239,21,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",239,16,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",239,10,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",239,5,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",239,15,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",239,6,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",239,3,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",239,6,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",239,8,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",239,10,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",239,14,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",239,21,3.49,"B",10.74,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",239,10,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",239,4,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",239,12,6.59,"",19.92,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",239,16,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",239,7,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",239,11,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8769210012",239,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",240,19,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",240,11,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",240,12,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",240,2,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",240,17,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",240,9,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",240,5,3.99,"",27.56,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",240,6,3.99,"",22.13,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",240,7,3.99,"",27.56,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",240,10,3.99,"",27.56,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",240,9,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",240,37,3.49,"B",10.74,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",240,21,3.99,"",27.56,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",240,2,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",240,10,6.59,"",19.92,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",240,15,3.89,"",23.98,"OLD STYLE BEER","6","12","oz"
98,"8066095605",240,8,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",240,10,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",240,2,4.39,"",25.96,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",240,6,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",241,12,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
98,"1820000784",241,10,3.99,"",28.77,"O'DOUL'S N/A LONGNEC","6","12","oz"
98,"1820000834",241,15,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
98,"1820000987",241,8,4.39,"",29.04,"MICHELOB REGULAR BEE","6","12","oz"
98,"3410000354",241,17,3.89,"",21.79,"MILLER LITE BEER","6","12","oz"
98,"3410000554",241,9,3.89,"",21.79,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410001505",241,21,3.26,"",11.34,"MILLER HIGH LIFE LNN","6","12","oz"
98,"3410010505",241,26,3.19,"B",2.6,"MILLER SHARP'S N/A L","6","12","oz"
98,"3410015505",241,24,3.19,"B",9.4,"MILLER GEN DRFT LT L","6","12","oz"
98,"3410017505",241,71,3.19,"B",9.4,"MILLER GEN DRFT LNNR","6","12","oz"
98,"3410017525",241,2,3.89,"",25.7,"MILLER GENUINE DRAFT","6","12","oz"
98,"3410021505",241,17,4.39,"",29.04,"LOWENBRAU BEER NR BT","6","12","oz"
98,"3410057505",241,63,3.22,"",10.24,"MILLER LITE LONGNECK","6","12","oz"
98,"3410057525",241,4,3.89,"",25.7,"MILLER LITE BEER N.R","6","12","oz"
98,"7289000011",241,6,6.59,"",19.92,"HEINEKEN BEER N.R.BT","6","12","oz"
98,"7336011751",241,6,3.47,"",14.78,"OLD STYLE BEER","6","12","oz"
98,"8066095605",241,10,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
98,"8248812345",241,32,5.03,"",-3.41,"BECK'S REG BEER NR B","6","12","oz"
98,"8417330130",241,1,4.39,"",25.96,"BERGHOFF REGULAR BEE","6","12","oz"
98,"8769210012",241,10,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
98,"1820000016",242,13,3.89,"",23.98,"BUDWEISER BEER","6","12","oz"
